Resource,Path,Git Org,Git Repository,Misconfigurations,Severity,Policy title,Guideline
18bb84fc026eb8bfbf0415ec33fe177df8dea59c,/apisix-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
869523b35972b9616331ce56a20d0ff8d0337aa2,/apisix-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
0bf410a5b0eaff2b85aa1905987e0ad1fa74af96,/apisix-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
bb6aa48cfc6e559c0a57476ea5c7f81442aaa921,/apisix-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
9d032ff79a3914bd5492218a5eac8f7b0d065969,/apisix-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
4d004a32823ca67c13e4f13238cc71cf6118b772,/appsmith-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
44ff063f3c41861160bf3502ab4f1daab27d014c,/appsmith-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
243fb893d7702a373cacfc404c7110e0f6ba19ee,/appsmith-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
f8cacf6933bea412bf6414c597f7822903373442,/appsmith-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
de8dd8e5f51d195d18876fa5b27393252695c6d0,/appsmith-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
f4eee4c592e2b00c051eec5681eff1810751e5fc,/appsmith-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
bfef8c037aca81bff5126d048b67c501e91b2e4f,/argo-cd-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
599fa2abe9bded1e9f4cab810fc3c00f1056b882,/argo-cd-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
82313d3bc2c33403a48d604ac24f4353602b35b7,/argo-cd-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
afb620d313637f38dbfa8d16b39253afcee88d07,/argo-cd-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
cea9fcf3ae9b5ddadad7f09f091a9bdd3e7f80ad,/argo-cd-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
f59d442c6a86931c406c52fbfffcf548c57369b8,/argo-workflows-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
26b9d9ad9e07c3db5ab7d2c385d914f90fdf7696,/cassandra-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
634d62fce7b17fdc071efbf305f80f3a5c09ee5d,/cert-manager-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
6ce11041d66b00c05bc4a4170b71c419bec653b1,/clickhouse-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
038e503a1c0c94a8ca6aa4d7e92ff7e2f8812b07,/concourse-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
b542ff0cb037ffcf8839fe3cab28c4859c72eb7b,/discourse-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
8beb9183edc67234fd765c4eab58d03357d6ebba,/discourse-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
5d5b274133b1a50f3fcb15be65a61b0803a98596,/discourse-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
98e4bd2a578fe886113a336dbd2eaebe22ea00cb,/discourse-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
0fa247812fd99e4d8c4ed1ef682a3bfe06d23605,/discourse-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
9c004bbaaa63599b14470b316e1fea57bd9d0275,/dokuwiki-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
948106d38fd0f9f7dcbb9e0c7508c9d8da226c01,/drupal-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
689159ec900fa52b0096277672dbfb103db8ffd9,/drupal-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
927ad71d36b094b5ccbaf726a878c01c389b5165,/drupal-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
6880d524df38018496ea8447e616f0c89e7f093b,/ejbca-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
16992321899edbda1d25c2da631a1998c72a803a,/ejbca-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
9089c10cccae6b5cc9506f21498eb0de79550220,/ejbca-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
321727c4656cde18b3c7400275d2ced8842e4a0b,/ejbca-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
59bd91f0a1ee9f927772521059a22c47f9c1f219,/etcd-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
a51a6f89410f627e73fe8e9f661b7891090d8abb,/etcd-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
28bc456402bdc3ade6970af1bc15b7e36fca934d,/ghost-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
8d6a5f3370fcdf5933820bda08fb7c473a6d65be,/ghost-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
ffa36ceb4b4e20f666b55d7d139ad14ff2ae9a5a,/ghost-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
133e166c6251978c84b59f46f6d8eb022396108a,/grafana-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
0af3647d61930d6659706c0c45f85f62327d24df,/grafana-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
79e32d7c04471c9fd4b1197366961a591c269bb5,/grafana-mimir-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
e78323497430d9ab0b2bee0577bb3d14f0ba8377,/grafana-mimir-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
b868c0f7f460dd6006b5043f325340233eab37b1,/harbor-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
177c64babdb476dbe6bfcbde644018713e112985,/harbor-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
319f10069b89364aed97d862ff63ceace097902d,/harbor-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
6657cf99f2a5bc753d69f626b2d8ac4ce0c5068b,/harbor-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
0d720acb09c570b0eef6a6402030660c354e495c,/harbor-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
bced53fc3c9e249e3ca797710cca942b7dd1fb6b,/harbor-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
eabad57166322f60538a85bb84b663108b4b3222,/harbor-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
b0a6bd3fffe0ede00fb0763c1e94e5576ff28881,/harbor-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
3d340d6df4383741d047af9b6725e5320bf74ded,/harbor-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
ff55435345834a3fe224936776c2aa15f6ed5358,/harbor-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
f4ee799b008a988fe9877c232a8296ead7234205,/harbor-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
5520ccd33abe00f8903135c53fbaa2615135d8e4,/harbor-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
a8123025bc0d5c77ccfd02ca4470c849927e81b4,/harbor-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
9fff229d7fc5a5b2bed6ab6d95dd28a470d20f16,/harbor-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
3e9d1737117ff62b23e37aedc72b522b0134997a,/harbor-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
2e9805a2f5cd77c80356cf9869c49ce94494caaf,/influxdb-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
d854f921761fda475133c80f5a79c30f3619e2a4,/influxdb-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
6b37f372a544d8a3fc1a122ea169e5b3ad2a1906,/jaeger-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
b1eee733d4588789aabd21055ef992dcb3eeddff,/jenkins-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
224d3865394ba46a983cae7c133dac5c1db1aa54,/jenkins-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
4c2f17fd58fbdfc930f7522657fa94d19055c3ba,/joomla-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
a36add610eb0b4e6cfafe867340a2f6333f52bf9,/joomla-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
0b1c0bac56f18ff24cb7d9a7192c14253efbf5a3,/joomla-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
b47ba05ae402d146e6d91ce7ce332835f49cf2ee,/jupyterhub-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
6fe65fba93c8b42e81a43799be4458327df7e185,/jupyterhub-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
7041ba9e8d8a195e3ad51f093a81192af278038c,/jupyterhub-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
8aee4659fce0b0c4e4a71a99476030aacee24ab0,/jupyterhub-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
0a79c9d7dc0b87bbd514ddd78518de5300c0998a,/jupyterhub-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
eea33afec9f131688cb4e78e8d08052f71ac2f41,/jupyterhub-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
1788c4d82a55c670fd75591fde3709c196d8f13f,/kafka-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
db2982afd2a80ff3746b18cca21caff0c6e6e6d8,/kafka-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
66bc237fba9c2b72787db923c8c843783524a2b9,/kafka-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
cb8ea833191a2563fb90805e7a6016d7d4d1c009,/kafka-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
31b212af37923204c1ad6899493c1db6d12e9cb0,/kafka-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
d3b6f5a3d320c29522222189f7aac13470bfec17,/kafka-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
1c58a3bba995f68e2f62583e2f4837a639e566d2,/kafka-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
e582d2db3d2cb4be378d339efd4f4202a71fd225,/keycloak-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
c8e6b90e16f7c70b655621aef35026a7b8c7394a,/keycloak-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
6b08e4c7c731908a776e82b14f8dd37324eeb44f,/keycloak-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
a5550bdc45df273ebd24833ab59d3b447ab2f0cd,/keycloak-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
bf5c380927a308995357da958884f8ab0bd7f7b0,/kong-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
a08d0594d8f5ca6d0b147c49cc004d961c2b1c42,/kong-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
a29a4d7be377beeb63cf8fa1d45557b332af9d72,/magento-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
2127898b92900c1bcfda369a5e38143586b54671,/magento-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
d7a96e3e93a0ff3e60616a1d8582bde1601c63fe,/magento-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
e5af8136954065896b3d4382f1dff076a9c0a808,/mariadb-galera-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
2fd359a59854a7ac048842b8543765a598484ab7,/mariadb-galera-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
019fe01d6615a848b8266fd59db44d4a4ff77b6a,/mariadb-galera-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
9789f56145a4db4a7d0a254ff4427a1cd27bd023,/mariadb-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
c3a1e22e6e0b09523e0d5c6032badc6a94e08973,/mastodon-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
0530d920f1a0ab53e50d4365efd062ed149cf9af,/mastodon-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
65169bfaa8c4cbc0ef3b7260a9e9a23b0c2e208f,/mastodon-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
87c14b812645cd65a1112005609b40a3bbfc6478,/mastodon-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
e5f87f81cb70ec508eeeaf07bbb2c69d8933c2ca,/mastodon-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
a20d742a0baf143138486afd3335c8204e0e87b6,/mastodon-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
3bc73f402f3be62b84955e82ebb00b1da05db75f,/matomo-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
14aa3c9c5a7c9949306dd9931512937f6e005fbe,/matomo-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
2e702986e596852b12916ac8127a3f521e35f77b,/matomo-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
783bad501f1f50311cbc41bc7084f60804b4d484,/mediawiki-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
25abb03c6edd38cc916a3cb092a9291a0b4efe48,/mediawiki-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
4749c07961dcdb36f93854eb0c7ea3bee367e025,/mediawiki-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
7fbdbb4ae8cd782311d4d7124a0287d67adba3c4,/metallb-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
b236ac4d2a88d654653622e494ee40adceafc334,/milvus-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
